Name Vorleistung,Modul,Modulcode,Kursname,Kurscode,ECTS,Bemerkung,URL,Art Vorleistung,Studiengang,Institution / Anbieter
Geprüfte/-r IT-Berater/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Projektmanagement,BPMG,Projektmanagement,BPMG01,5,,http://www.iubh-fernstudium.de/kurs/projektmanagement/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Berater/-in IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Berater/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Berater/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Berater/-in IHK,Projektmanagement,BPMG,Projektmanagement,BPMG01,5,,http://www.iubh-fernstudium.de/kurs/projektmanagement/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Berater/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Berater/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Berater/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Projektmanagement,BPMG,Projektmanagement,BPMG01,5,,http://www.iubh-fernstudium.de/kurs/projektmanagement/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Berater/-in IHK,Grundlagen der industriellen Softwaretechnik,IGIS,Grundlagen der industriellen Softwaretechnik,IGIS01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-industriellen-softwaretechnik/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,IT-Projektmanagement,IPMG,IT-Projektmanagement,IPMG01,5,,http://www.iubh-fernstudium.de/kurs/it-projektmanagement/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Selbst- und Zeitmanagement,DLBSUZ,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Planen und Entscheiden,BPLA,Planen und Entscheiden,BPUE01,5,,http://www.iubh-fernstudium.de/kurs/planen-und-entscheiden/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Requirements Engineering,IREN,Requirements Engineering,IREN01,5,,http://www.iubh-fernstudium.de/kurs/requirements-engineering/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Berater/-in IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Berater/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Berater/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Berater/-in IHK,Projektmanagement,BPMG,Projektmanagement,BPMG01,5,,http://www.iubh-fernstudium.de/kurs/projektmanagement/,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Berater/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Betriebswirt/-in (ILS),Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),International Management,BWINT,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Betriebswirtschaftslehre,BBWL,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Finanzmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),"Abrechnungssysteme der Kranken-, Alten- und Heilerziehungspflege",DLBPMABS,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Finanzmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung Sonstige,B.A. Finanzmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Finanzmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Finanzmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Arbeits- und Organisationspsychologie,DLBWPAOPS,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Finanzmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Finanzmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Unternehmensplanspiel,BUPL,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Betriebswirtschaftslehre,BBWL,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Praxisprojekt: Psychologie,DLBPSPPPSY,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Personalmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Personalmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Dienstleistungsmanagement,BDMG,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Personalmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),"Abrechnungssysteme der Kranken-, Alten- und Heilerziehungspflege",DLBPMABS,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Personalmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung Sonstige,B.A. Personalmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Personalmanagement,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),"Abrechnungssysteme der Kranken-, Alten- und Heilerziehungspflege",DLBPMABS,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,ILS
Geprüfte/-r IT-Betriebswirt/-in (ILS),Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,ILS
Geprüfte/-r IT-Betriebswirt/-in (SGD),Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),International Management,BWINT,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Finanzmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),"Abrechnungssysteme der Kranken-, Alten- und Heilerziehungspflege",DLBPMABS,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Finanzmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung Sonstige,B.A. Finanzmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Finanzmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Finanzmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Arbeits- und Organisationspsychologie,DLBWPAOPS,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Finanzmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Finanzmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Unternehmensplanspiel,BUPL,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Gesundheitsmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Praxisprojekt: Psychologie,DLBPSPPPSY,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Personalmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.A. Personalmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Dienstleistungsmanagement,BDMG,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Personalmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),"Abrechnungssysteme der Kranken-, Alten- und Heilerziehungspflege",DLBPMABS,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Personalmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung Sonstige,B.A. Personalmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Personalmanagement,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Abrechnungssysteme,DLGABS,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Grundlagen der industriellen Softwaretechnik,IGIS,Grundlagen der industriellen Softwaretechnik,IGIS01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-industriellen-softwaretechnik/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
